Model,Sample,Attack,Epsilon,MSE_Clean,MSE_Adv,ASR,Degradation
Standard,31,BIM,2.0,0.06842683474814219,0.16032008497784553,0.5731861372354061,2.342941706538578
Standard,31,BIM,3.0,0.06842683474814219,0.16032008497784553,0.5731861372354061,2.342941706538578
Standard,31,PGD,0.1,0.06842683474814219,0.10617772220040958,0.35554433331139745,1.5516971169456635
Standard,31,PGD,0.5,0.06842683474814219,0.1534944452323722,0.5542064428158807,2.2431907861489915
Standard,31,PGD,1.0,0.06842683474814219,0.16825784013072403,0.5933215670961927,2.4589452478699125
Standard,31,PGD,2.0,0.06842683474814219,0.19852572159750734,0.6553250923984989,2.901284595849253
Standard,31,PGD,3.0,0.06842683474814219,0.26497472433813474,0.741760898443949,3.8723802629980466
Standard,31,Channel-Aware,0.1,0.06842683474814219,0.16027514424244252,0.5730664597335483,2.3422849359080433
Standard,31,Channel-Aware,0.5,0.06842683474814219,0.16025807974164707,0.5730209992628549,2.342035552740486
Standard,31,Channel-Aware,1.0,0.06842683474814219,0.16006306554957242,0.5725007857796525,2.3391855861624253
Standard,31,Channel-Aware,2.0,0.06842683474814219,0.16004951802480957,0.5724645997525889,2.338987600608765
Standard,31,Channel-Aware,3.0,0.06842683474814219,0.16012932170379202,0.572677670647238,2.340153863512437
Standard,31,Pilot-Contamination,0.1,0.06842683474814219,0.06830132949994147,-0.0018375227703412331,0.9981658475265929
Standard,31,Pilot-Contamination,0.5,0.06842683474814219,0.06893658557783211,0.007394489086123776,1.0074495748863168
Standard,31,Pilot-Contamination,1.0,0.06842683474814219,0.07719038061083472,0.11353157988525896,1.1280717703069036
Standard,31,Pilot-Contamination,2.0,0.06842683474814219,0.09491815428253333,0.27909644613966145,1.3871481069071427
Standard,31,Pilot-Contamination,3.0,0.06842683474814219,0.11549488150106961,0.4075336165654364,1.6878594768583144
Standard,31,Undermining,0.1,0.06842683474814219,0.07299011169674624,0.06251911173342498,1.0666884120155498
Standard,31,Undermining,0.5,0.06842683474814219,0.19825694017049802,0.654857808814682,2.897356583863917
Standard,31,Undermining,1.0,0.06842683474814219,0.3288912281303858,0.7919469146771678,4.806465611640984
Standard,31,Undermining,2.0,0.06842683474814219,0.5787299810543285,0.8817637983373829,8.457646523976344
Standard,31,Undermining,3.0,0.06842683474814219,0.7916266462172105,0.9135617338361209,11.568950239053741
Adversarial-Training,0,FGSM,0.1,0.030772952638888514,0.032669968680087105,0.05806605019351776,1.0616455646443652
Adversarial-Training,0,FGSM,0.5,0.030772952638888514,0.04116807536541036,0.252504462116679,1.3378006279899604
Adversarial-Training,0,FGSM,1.0,0.030772952638888514,0.05383669218437319,0.42840186886851916,1.7494808774488046
Adversarial-Training,0,FGSM,2.0,0.030772952638888514,0.08585285699393397,0.6415616938518095,2.7898803862402097
Adversarial-Training,0,FGSM,3.0,0.030772952638888514,0.1264676879209602,0.7566733989940497,4.109702744647907
Adversarial-Training,0,BIM,0.1,0.030772952638888514,0.054564969157736384,0.4360309716307164,1.7731470164088619
Adversarial-Training,0,BIM,0.5,0.030772952638888514,0.08883426518951087,0.6535914089767014,2.886764433428104
Adversarial-Training,0,BIM,1.0,0.030772952638888514,0.08883426518951087,0.6535914089767014,2.886764433428104
Adversarial-Training,0,BIM,2.0,0.030772952638888514,0.08883426518951087,0.6535914089767014,2.886764433428104
Adversarial-Training,0,BIM,3.0,0.030772952638888514,0.08883426518951087,0.6535914089767014,2.886764433428104
Adversarial-Training,0,PGD,0.1,0.030772952638888514,0.05440704387417846,0.43439395990611185,1.7680150654579367
Adversarial-Training,0,PGD,0.5,0.030772952638888514,0.0833869054878627,0.6309618103843937,2.7097466553301968
Adversarial-Training,0,PGD,1.0,0.030772952638888514,0.09085353898976224,0.661290545408956,2.952382894677076
Adversarial-Training,0,PGD,2.0,0.030772952638888514,0.09984546275736354,0.6917941808365345,3.244585072125528
Adversarial-Training,0,PGD,3.0,0.030772952638888514,0.11517448804719034,0.7328145046646098,3.7427181394885585
Adversarial-Training,0,Channel-Aware,0.1,0.030772952638888514,0.08713268026422738,0.6468265116421255,2.8314696118602454
Adversarial-Training,0,Channel-Aware,0.5,0.030772952638888514,0.0870359390895451,0.6464339563541859,2.828325903948382
Adversarial-Training,0,Channel-Aware,1.0,0.030772952638888514,0.08708380898655828,0.646628311312859,2.8298814874367433
Adversarial-Training,0,Channel-Aware,2.0,0.030772952638888514,0.08722005511992723,0.6471803119526142,2.8343089512218325
Adversarial-Training,0,Channel-Aware,3.0,0.030772952638888514,0.08719544249359634,0.647080721665602,2.8335091376121437
Adversarial-Training,0,Pilot-Contamination,0.1,0.030772952638888514,0.030757371710700566,-0.0005065754101000492,0.9994936810786152
Adversarial-Training,0,Pilot-Contamination,0.5,0.030772952638888514,0.032816137064633495,0.062261576422623956,1.066395462590839
Adversarial-Training,0,Pilot-Contamination,1.0,0.030772952638888514,0.03321930868949671,0.07364259363355408,1.0794969556322873
Adversarial-Training,0,Pilot-Contamination,2.0,0.030772952638888514,0.037183222533873475,0.17239683540460435,1.2083085744227269
Adversarial-Training,0,Pilot-Contamination,3.0,0.030772952638888514,0.037882804263612714,0.18768018268260495,1.231042230758816
Adversarial-Training,0,Undermining,0.1,0.030772952638888514,0.0498038904833121,0.38211749443149073,1.6184306740970231
Adversarial-Training,0,Undermining,0.5,0.030772952638888514,0.07540871025757181,0.591917796581084,2.4504866706315345
Adversarial-Training,0,Undermining,1.0,0.030772952638888514,0.18280163432606167,0.8316593133735387,5.940334568189953
Adversarial-Training,0,Undermining,2.0,0.030772952638888514,0.30178502185195505,0.8980302188291351,9.806826968907174
Adversarial-Training,0,Undermining,3.0,0.030772952638888514,0.43041796745253413,0.9285044887391182,13.986892077057457
Adversarial-Training,1,FGSM,0.1,0.061475891497710176,0.06348758748025532,0.031686445530329566,1.0327233315944686
Adversarial-Training,1,FGSM,0.5,0.061475891497710176,0.072299175811254,0.14970135125467207,1.1760573787522377
Adversarial-Training,1,FGSM,1.0,0.061475891497710176,0.08510790197275218,0.2776711671568163,1.384411025188992
Adversarial-Training,1,FGSM,2.0,0.061475891497710176,0.11719170505173755,0.47542454928384287,1.9063034662311917
Adversarial-Training,1,FGSM,3.0,0.061475891497710176,0.15881118727863244,0.6128994905764956,2.583308406101728
Adversarial-Training,1,BIM,0.1,0.061475891497710176,0.08533929397372461,0.2796297152793626,1.3881749722475076
Adversarial-Training,1,BIM,0.5,0.061475891497710176,0.11815067385405824,0.4796822608591614,1.921902569862839
Adversarial-Training,1,BIM,1.0,0.061475891497710176,0.11815067385405824,0.4796822608591614,1.921902569862839
Adversarial-Training,1,BIM,2.0,0.061475891497710176,0.11815067385405824,0.4796822608591614,1.921902569862839
Adversarial-Training,1,BIM,3.0,0.061475891497710176,0.11815067385405824,0.4796822608591614,1.921902569862839
Adversarial-Training,1,PGD,0.1,0.061475891497710176,0.08531873982490512,0.2794561707794359,1.3878406273796458
Adversarial-Training,1,PGD,0.5,0.061475891497710176,0.1133221797777735,0.4575122750174297,1.8433596816077806
Adversarial-Training,1,PGD,1.0,0.061475891497710176,0.11707989776439358,0.4749235977176752,1.904484748606769
Adversarial-Training,1,PGD,2.0,0.061475891497710176,0.14362043042110711,0.5719558051911018,2.3362073639299172
Adversarial-Training,1,PGD,3.0,0.061475891497710176,0.15114913125936388,0.5932765806492079,2.4586732713749067
Adversarial-Training,1,Channel-Aware,0.1,0.061475891497710176,0.11682343271222267,0.47377088593906513,1.9003129497776223
Adversarial-Training,1,Channel-Aware,0.5,0.061475891497710176,0.11678540521982839,0.4735995359866037,1.899694374081234
Adversarial-Training,1,Channel-Aware,1.0,0.061475891497710176,0.11677072238071022,0.47353334599336516,1.8994555351028888
Adversarial-Training,1,Channel-Aware,2.0,0.061475891497710176,0.11677202557071498,0.47353922142524185,1.8994767334942095
Adversarial-Training,1,Channel-Aware,3.0,0.061475891497710176,0.11688154627412659,0.47403252731163814,1.9012582563114213
Adversarial-Training,1,Pilot-Contamination,0.1,0.061475891497710176,0.06158530025916791,0.0017765401970488619,1.001779701909029
Adversarial-Training,1,Pilot-Contamination,0.5,0.061475891497710176,0.06173185512627522,0.004146378365617886,1.0041636424023974
Adversarial-Training,1,Pilot-Contamination,1.0,0.061475891497710176,0.06281618018586586,0.021336679247129113,1.0218018585091297
Adversarial-Training,1,Pilot-Contamination,2.0,0.061475891497710176,0.0654748375234217,0.06107607406098596,1.0650490123573153
Adversarial-Training,1,Pilot-Contamination,3.0,0.061475891497710176,0.0698034102143345,0.11929959712647718,1.1354599097913773
Adversarial-Training,1,Undermining,0.1,0.061475891497710176,0.07124127819915173,0.13707483846854712,1.1588490457565026
Adversarial-Training,1,Undermining,0.5,0.061475891497710176,0.08521812516312442,0.2786054447920192,1.386203975037899
Adversarial-Training,1,Undermining,1.0,0.061475891497710176,0.18022227368790408,0.6588884923060637,2.931592682874992
Adversarial-Training,1,Undermining,2.0,0.061475891497710176,0.21732543550960629,0.7171251889887835,3.53513271975407
Adversarial-Training,1,Undermining,3.0,0.061475891497710176,0.25505161464814663,0.7589668601686035,4.148807092250897
Adversarial-Training,2,FGSM,0.1,0.012557481431947919,0.013639512832788225,0.07933064868997336,1.0861662751965113
Adversarial-Training,2,FGSM,0.5,0.012557481431947919,0.018732806054192117,0.3296529417098329,1.491764583185713
Adversarial-Training,2,FGSM,1.0,0.012557481431947919,0.02679006277216327,0.5312634562022747,2.133394575763079
Adversarial-Training,2,FGSM,2.0,0.012557481431947919,0.04847050806373305,0.740925318640434,3.8598908806998167
Adversarial-Training,2,FGSM,3.0,0.012557481431947919,0.07776168195231611,0.8385132482133265,6.1924584458854905
Adversarial-Training,2,BIM,0.1,0.012557481431947919,0.028202550668860727,0.5547395134790766,2.245876358384226
Adversarial-Training,2,BIM,0.5,0.012557481431947919,0.053507462395882825,0.765313455924343,4.261002708692259
Adversarial-Training,2,BIM,1.0,0.012557481431947919,0.053507462395882825,0.765313455924343,4.261002708692259
Adversarial-Training,2,BIM,2.0,0.012557481431947919,0.053507462395882825,0.765313455924343,4.261002708692259
Adversarial-Training,2,BIM,3.0,0.012557481431947919,0.053507462395882825,0.765313455924343,4.261002708692259
Adversarial-Training,2,PGD,0.1,0.012557481431947919,0.027883437380613624,0.5496437092552049,2.2204641537175136
Adversarial-Training,2,PGD,0.5,0.012557481431947919,0.04866414203693903,0.7419561733480058,3.8753106903372294
Adversarial-Training,2,PGD,1.0,0.012557481431947919,0.05585919564350684,0.7751940161815126,4.448280170368681
Adversarial-Training,2,PGD,2.0,0.012557481431947919,0.08061360813290401,0.8442262823511761,6.419568172946859
Adversarial-Training,2,PGD,3.0,0.012557481431947919,0.0900469660487942,0.8605452023209385,7.170782336950356
Adversarial-Training,2,Channel-Aware,0.1,0.012557481431947919,0.05038237579387933,0.7507564652504248,4.012140178499472
Adversarial-Training,2,Channel-Aware,0.5,0.012557481431947919,0.050332471690940496,0.7505093429733518,4.008166125007195
Adversarial-Training,2,Channel-Aware,1.0,0.012557481431947919,0.05052666981711918,0.7514682547375553,4.023630860291185
Adversarial-Training,2,Channel-Aware,2.0,0.012557481431947919,0.05032896237415544,0.7504919465934322,4.007886664766376
Adversarial-Training,2,Channel-Aware,3.0,0.012557481431947919,0.050406415890269736,0.7508753358047826,4.014054582794687
Adversarial-Training,2,Pilot-Contamination,0.1,0.012557481431947919,0.012565894554117855,0.0006695203539790293,1.000669968911802
Adversarial-Training,2,Pilot-Contamination,0.5,0.012557481431947919,0.01291990613100318,0.028051651101827377,1.0288612570139426
Adversarial-Training,2,Pilot-Contamination,1.0,0.012557481431947919,0.012873156588163808,0.024521969732438084,1.025138413138543
Adversarial-Training,2,Pilot-Contamination,2.0,0.012557481431947919,0.013930452749776527,0.09855898745650123,1.1093349271722261
Adversarial-Training,2,Pilot-Contamination,3.0,0.012557481431947919,0.015712572094312077,0.20080039368642227,1.2512518676187077
Adversarial-Training,2,Undermining,0.1,0.012557481431947919,0.029065912865763686,0.5679653520623055,2.314629173316243
Adversarial-Training,2,Undermining,0.5,0.012557481431947919,0.08338120085904016,0.8493967308868946,6.639962106327085
Adversarial-Training,2,Undermining,1.0,0.012557481431947919,0.18026446545428523,0.9303385645068663,14.355144893598506
Adversarial-Training,2,Undermining,2.0,0.012557481431947919,0.31520286666637265,0.9601606369740304,25.100802925692904
Adversarial-Training,2,Undermining,3.0,0.012557481431947919,0.4529406339226456,0.972275657135914,36.069385121311335
Adversarial-Training,3,FGSM,0.1,0.028180964534894624,0.030174573045565686,0.06606915390851018,1.0707430900103687
Adversarial-Training,3,FGSM,0.5,0.028180964534894624,0.039254376682489225,0.2820936946002834,1.3929394302272062
Adversarial-Training,3,FGSM,1.0,0.028180964534894624,0.05310140038644124,0.4692990329857615,1.8843003162893621
Adversarial-Training,3,FGSM,2.0,0.028180964534894624,0.0890668482757667,0.6835976002244811,3.16053228644751
Adversarial-Training,3,FGSM,3.0,0.028180964534894624,0.13612153829425025,0.792972038899703,4.830265412871158
Adversarial-Training,3,BIM,0.1,0.028180964534894624,0.05373972211660616,0.47560271201725474,1.9069511283073302
Adversarial-Training,3,BIM,0.5,0.028180964534894624,0.09152628610651597,0.6920997700912027,3.247805304647576
Adversarial-Training,3,BIM,1.0,0.028180964534894624,0.09152628610651597,0.6920997700912027,3.247805304647576
Adversarial-Training,3,BIM,2.0,0.028180964534894624,0.09152628610651597,0.6920997700912027,3.247805304647576
Adversarial-Training,3,BIM,3.0,0.028180964534894624,0.09152628610651597,0.6920997700912027,3.247805304647576
Adversarial-Training,3,PGD,0.1,0.028180964534894624,0.05370604998009586,0.47527393011888147,1.9057562743672314
Adversarial-Training,3,PGD,0.5,0.028180964534894624,0.08042173590290236,0.649585224460722,2.853760942189237
Adversarial-Training,3,PGD,1.0,0.028180964534894624,0.09479643243232001,0.7027212542516889,3.363846269879793
Adversarial-Training,3,PGD,2.0,0.028180964534894624,0.10366214023074447,0.7281460283169359,3.6784454308647416
Adversarial-Training,3,PGD,3.0,0.028180964534894624,0.12404005811227788,0.7728075513364728,4.401554743049596
Adversarial-Training,3,Channel-Aware,0.1,0.028180964534894624,0.09016562950203881,0.6874533601048346,3.199522478742439
Adversarial-Training,3,Channel-Aware,0.5,0.028180964534894624,0.09023037153077632,0.6876776183362773,3.2018198461252103
Adversarial-Training,3,Channel-Aware,1.0,0.028180964534894624,0.09008093666109068,0.6871595081108095,3.196517157869079
Adversarial-Training,3,Channel-Aware,2.0,0.028180964534894624,0.09025300484988608,0.6877559414030945,3.202622988227807
Adversarial-Training,3,Channel-Aware,3.0,0.028180964534894624,0.09018414833392187,0.6875175398835071,3.2001796184886717
Adversarial-Training,3,Pilot-Contamination,0.1,0.028180964534894624,0.02826348770652255,0.0029197801943204723,1.00292833027506
Adversarial-Training,3,Pilot-Contamination,0.5,0.028180964534894624,0.028612016697437154,0.015065423982544356,1.0152958626383701
Adversarial-Training,3,Pilot-Contamination,1.0,0.028180964534894624,0.030434637076520873,0.07404959474167244,1.0799714480615337
Adversarial-Training,3,Pilot-Contamination,2.0,0.028180964534894624,0.03180925750853191,0.11406405737902253,1.1287497796303108
Adversarial-Training,3,Pilot-Contamination,3.0,0.028180964534894624,0.03538311622502981,0.20354769332160824,1.255567962594653
Adversarial-Training,3,Undermining,0.1,0.028180964534894624,0.03970322474325008,0.2902096815275527,1.4088667793498766
Adversarial-Training,3,Undermining,0.5,0.028180964534894624,0.12043786674332436,0.7660124236926786,4.273731177447604
Adversarial-Training,3,Undermining,1.0,0.028180964534894624,0.17006257520455156,0.8342906162569953,6.034661269097952
Adversarial-Training,3,Undermining,2.0,0.028180964534894624,0.28889238201358164,0.9024516868929768,10.251330526883326
Adversarial-Training,3,Undermining,3.0,0.028180964534894624,0.4502878580463844,0.9374156685966165,15.97844025135558
Adversarial-Training,4,FGSM,0.1,0.047281948325857096,0.04984844754778619,0.051486041154416524,1.0542807416530582
Adversarial-Training,4,FGSM,0.5,0.047281948325857096,0.06115219676436196,0.2268152114297898,1.2933518801491444
